UMAP1,UMAP2,UMAP3,label,bias_level
4.1938224,12.929131,2.1166065,9,full_0.5
4.4809055,12.5408325,2.3290412,9,full_0.5
5.890681,11.528484,-0.72958004,3,full_0.5
6.216202,10.87144,-0.2424828,8,full_0.5
3.1401129,13.681775,0.5928454,8,full_0.5
4.6735215,12.014144,0.3981355,3,full_0.5
4.0900383,13.090386,-0.6012002,4,full_0.5
5.1000304,11.9954605,0.6021385,2,full_0.5
3.134523,12.816077,0.29637954,4,full_0.5
2.7661726,12.617108,0.35033065,8,full_0.5
2.7207189,12.517507,0.43447775,1,full_0.5
6.1529636,11.1105,-0.36215508,3,full_0.5
6.0869093,13.837486,-0.2414045,5,full_0.5
5.8929243,11.526169,-0.15517208,4,full_0.5
6.174449,11.441732,-0.6443995,2,full_0.5
7.430149,9.997464,-0.5612013,6,full_0.5
6.793324,12.369903,-0.9104303,7,full_0.5
3.1400526,12.84921,0.87151206,6,full_0.5
6.617103,13.891321,0.1223092,8,full_0.5
6.6075583,13.7825365,-0.027471498,8,full_0.5
2.5823867,12.552043,-0.303681,4,full_0.5
3.840763,12.9348955,-0.7146373,9,full_0.5
3.3026423,11.504315,-0.1733192,4,full_0.5
4.9186463,11.568271,0.084482074,8,full_0.5
8.067271,12.140973,-1.181373,5,full_0.5
3.8261409,12.560134,0.002381932,5,full_0.5
6.6351686,13.795124,-0.088377915,5,full_0.5
4.336788,13.312181,0.58522904,2,full_0.5
6.1781907,11.649836,-0.47029048,2,full_0.5
2.9503324,13.465365,0.48537004,1,full_0.5
5.259272,10.926126,-0.32581675,1,full_0.5
4.311361,12.8944,1.4110774,9,full_0.5
6.3869724,13.51678,-0.2167037,8,full_0.5
6.7414865,12.00292,-1.552018,6,full_0.5
5.643993,10.364125,-0.0602994,4,full_0.5
6.1535945,8.893294,-0.17894617,1,full_0.5
4.579466,11.827321,-0.03687961,2,full_0.5
2.3716862,12.553447,0.5422923,0,full_0.5
2.3109293,12.112007,0.43337128,0,full_0.5
6.1187,9.814194,0.11210184,4,full_0.5
5.793014,9.28248,-0.20230211,2,full_0.5
6.6359444,12.460416,-1.0276583,4,full_0.5
7.2628536,9.975311,-0.49393874,7,full_0.5
2.2079384,12.517174,0.20602717,9,full_0.5
5.1450243,11.5552845,0.002517866,1,full_0.5
5.5820994,12.166339,-1.3337258,2,full_0.5
2.907004,13.110448,-0.29789072,2,full_0.5
3.4798791,12.862874,0.013624388,2,full_0.5
4.7521677,12.954228,-0.96682453,5,full_0.5
6.7379746,12.168452,-0.048699796,4,full_0.5
6.079672,10.057342,0.20321195,3,full_0.5
5.6003184,13.574354,0.70934623,0,full_0.5
4.8639536,13.331421,0.9591532,0,full_0.5
3.0670443,12.622556,-0.7770482,1,full_0.5
4.455189,13.167825,-1.3071313,5,full_0.5
6.9012623,12.506,-0.87549865,7,full_0.5
7.9762774,11.924263,-1.6731529,7,full_0.5
4.660321,11.844551,0.57928413,2,full_0.5
6.011794,10.52803,-0.2488907,1,full_0.5
5.1724014,11.587052,0.378803,2,full_0.5
7.0266438,11.004342,-0.7864851,9,full_0.5
3.758313,12.561953,1.057295,9,full_0.5
3.0063975,12.902208,-0.40506062,2,full_0.5
6.20868,8.976426,-0.1441895,5,full_0.5
5.1794395,11.813166,-0.7879046,3,full_0.5
5.496036,11.801728,-1.0131452,2,full_0.5
3.8125641,13.6304865,-0.41136476,4,full_0.5
4.2955117,12.795578,0.042770922,6,full_0.5
4.4938955,11.910833,0.8718978,9,full_0.5
2.4792273,13.251062,-0.11301673,0,full_0.5
7.414548,10.004957,-0.54854256,4,full_0.5
6.052062,9.187294,-0.07394503,6,full_0.5
4.5206685,12.308282,0.5378832,4,full_0.5
5.005214,13.200866,1.4442651,9,full_0.5
8.195716,10.642167,-0.92664635,8,full_0.5
5.550603,13.923918,-0.5645381,0,full_0.5
6.3185935,9.011504,-0.24911949,9,full_0.5
6.0728,9.525348,0.053200986,4,full_0.5
6.0483627,12.334155,-0.48181805,7,full_0.5
6.6002316,11.525635,-1.0770115,2,full_0.5
5.9268146,10.472881,0.11377743,2,full_0.5
3.2346985,13.223305,0.03190955,3,full_0.5
5.6145983,11.716829,-0.62002206,3,full_0.5
6.882185,11.88638,-1.4401406,3,full_0.5
3.4033418,13.956145,-0.06400553,4,full_0.5
6.3634834,10.574304,-0.2990872,1,full_0.5
8.113206,11.879392,-1.6648365,0,full_0.5
3.5213864,12.440891,-0.12877342,9,full_0.5
2.7479715,12.329604,0.5818314,0,full_0.5
3.796455,13.706697,0.44597718,1,full_0.5
3.8056502,13.451511,0.8132563,0,full_0.5
3.4744675,12.658833,0.9230832,6,full_0.5
4.579896,11.906755,0.94494665,1,full_0.5
4.7733555,12.297322,0.6933401,9,full_0.5
4.2512193,12.700713,2.3250587,9,full_0.5
2.52964,13.024317,0.14490943,3,full_0.5
3.4025145,12.59256,1.0100594,6,full_0.5
4.053614,13.144505,0.6463013,6,full_0.5
8.674353,10.125413,-0.8508566,5,full_0.5
3.9440947,12.482834,-0.08067225,3,full_0.5
6.677447,10.063938,-0.30453932,8,full_0.5
6.5179925,11.781076,-0.55312663,5,full_0.5
5.929568,11.421206,-0.29375657,7,full_0.5
5.4831734,11.683746,-1.121868,0,full_0.5
7.559108,11.856078,-1.653243,6,full_0.5
4.6673045,13.527193,0.91218966,0,full_0.5
5.3003626,13.735318,-0.34998137,3,full_0.5
4.348444,11.971091,0.7352277,3,full_0.5
3.642397,11.517932,-0.8854957,5,full_0.5
2.2842236,12.878014,0.06170446,9,full_0.5
4.0140266,13.072125,1.1507862,5,full_0.5
6.2848005,13.173406,-0.24243689,8,full_0.5
4.2416577,12.409759,1.937483,9,full_0.5
3.8894706,12.799522,-0.97876304,8,full_0.5
6.219331,11.689984,-0.65506333,6,full_0.5
2.8303745,13.152943,0.40933913,0,full_0.5
3.7636163,11.512294,-0.898474,6,full_0.5
7.9758434,9.928436,-0.6398263,9,full_0.5
9.208566,9.820851,-0.85976386,5,full_0.5
6.058346,9.194851,-0.11642229,1,full_0.5
4.6159267,11.756351,-0.017078582,0,full_0.5
6.0305014,8.993419,-0.23232545,4,full_0.5
5.1107693,13.222219,1.3311782,9,full_0.5
5.153656,13.13769,1.4662102,9,full_0.5
7.0905094,11.808881,-0.8807714,9,full_0.5
6.875568,12.252722,-0.29263514,6,full_0.5
4.410518,11.860099,0.07968368,2,full_0.5
4.02925,12.874282,0.31487742,1,full_0.5
5.1103606,11.751891,-0.6545182,9,full_0.5
4.592116,12.422486,-0.45241195,3,full_0.5
5.2301183,12.350276,0.8820044,7,full_0.5
3.5555596,12.571885,0.94580007,4,full_0.5
5.0804353,12.787996,0.37561673,7,full_0.5
2.8525627,12.820095,0.6919386,0,full_0.5
2.7025683,12.649416,-0.5582672,0,full_0.5
4.8977823,13.257157,0.8592964,8,full_0.5
2.4708955,13.065836,-0.061525706,7,full_0.5
6.709116,11.255011,-0.6820473,6,full_0.5
4.8107443,11.920935,0.80426747,1,full_0.5
5.420425,12.56347,0.34971258,7,full_0.5
7.6960225,10.585196,-0.74395466,6,full_0.5
4.908083,12.480156,-0.255879,1,full_0.5
5.5575757,12.075781,-0.8786477,1,full_0.5
4.422595,13.813406,0.68465394,1,full_0.5
4.756183,12.004994,-1.2274729,4,full_0.5
6.552894,13.773734,-0.030093294,8,full_0.5
4.191164,13.80152,0.77148104,1,full_0.5
3.0442278,13.893497,0.1985039,7,full_0.5
4.531402,13.156728,-0.6016485,6,full_0.5
7.3437276,12.280069,-0.77863413,7,full_0.5
6.838001,11.473536,0.020973401,2,full_0.5
5.3478436,10.445184,-0.04439676,4,full_0.5
6.6230254,10.0602455,-0.29204547,4,full_0.5
5.3233337,12.244035,0.4284632,2,full_0.5
4.0205917,12.666235,-0.0066911443,2,full_0.5
2.7035475,13.003454,0.81409186,1,full_0.5
6.8743153,11.519811,0.056711294,6,full_0.5
5.4071474,12.627194,0.08845387,4,full_0.5
6.224496,13.940898,0.22915512,8,full_0.5
7.338381,10.67725,-0.76386875,0,full_0.5
4.3410773,11.155555,-0.42931905,1,full_0.5
6.7577047,13.87827,0.22339183,8,full_0.5
4.9494395,12.94058,0.8198462,8,full_0.5
5.084785,11.386408,-1.1021769,1,full_0.5
3.3278465,11.499735,-0.65668726,1,full_0.5
6.514299,12.417064,-0.9478661,7,full_0.5
2.8577611,12.868531,-0.020183478,2,full_0.5
4.2003,12.919054,2.2464015,9,full_0.5
6.844817,11.093712,-0.5170814,7,full_0.5
5.7800975,11.364939,-0.4119496,2,full_0.5
4.7016873,12.140923,1.1971304,4,full_0.5
4.0382557,12.131162,0.25998282,9,full_0.5
5.7150807,10.987903,-0.14600623,7,full_0.5
5.9653835,9.094977,-0.17694035,6,full_0.5
5.85781,11.604176,-0.52683,3,full_0.5
3.4113274,13.394328,-0.43113717,5,full_0.5
5.1428294,12.683383,0.15621966,1,full_0.5
5.0127497,11.774062,-0.10943083,4,full_0.5
6.392829,13.644732,0.2647651,8,full_0.5
4.6405315,12.798158,2.0833976,9,full_0.5
6.819736,13.239778,-0.082830034,7,full_0.5
6.201572,10.964631,-0.52781904,9,full_0.5
4.2674046,12.417203,2.4279907,9,full_0.5
3.2661016,12.269654,0.24948004,9,full_0.5
4.0562997,10.898276,-0.24363863,6,full_0.5
4.810823,11.772772,-0.76759785,4,full_0.5
4.122406,11.76392,-0.9257284,0,full_0.5
4.534169,12.63408,-0.12792286,6,full_0.5
4.1180396,10.895444,-0.26327398,5,full_0.5
3.7701077,11.123909,0.17982994,2,full_0.5
7.8181443,12.177372,-1.4715519,2,full_0.5
4.3822503,13.405498,0.55252665,8,full_0.5
6.2095656,8.907787,-0.22334717,7,full_0.5
7.8585033,10.51211,-0.7729914,4,full_0.5
8.09975,11.81969,-1.7184124,0,full_0.5
3.0459397,13.298823,0.812185,5,full_0.5
5.1844854,11.559662,-0.35165036,4,full_0.5
6.0511546,8.951739,-0.13310604,6,full_0.5
4.351534,12.199671,0.20870851,9,full_0.5
6.448315,12.677614,-0.5116149,6,full_0.5
4.3646975,13.304226,-1.1410589,3,full_0.5
4.2183104,13.472561,-0.6589453,5,full_0.5
3.5719225,12.311785,0.085791744,4,full_0.5
2.522918,12.496135,0.42005858,4,full_0.5
7.8975368,12.183915,-1.4251068,0,full_0.5
6.1360207,8.910577,-0.17942947,4,full_0.5
6.072905,10.684726,-0.49732357,7,full_0.5
3.1374583,13.085217,0.3221117,1,full_0.5
5.764575,13.647123,0.64317715,8,full_0.5
4.249037,12.546132,2.5109677,9,full_0.5
6.392204,10.475677,-0.3395278,5,full_0.5
2.3632824,12.701867,-0.119593926,4,full_0.5
3.199975,13.90749,0.25807786,9,full_0.5
4.1104784,12.732773,-1.033091,0,full_0.5
5.4970255,10.958221,-0.27251086,1,full_0.5
4.7836905,13.037205,0.8700582,7,full_0.5
6.1848197,12.589862,-0.45684946,1,full_0.5
5.3755536,10.41385,-0.038767118,7,full_0.5
6.8308105,12.218307,-0.838942,6,full_0.5
4.06637,13.631951,0.7535168,7,full_0.5
6.712828,13.484462,-0.06914061,5,full_0.5
8.0109,10.622378,-0.872515,8,full_0.5
3.5485663,13.016689,-0.038451303,4,full_0.5
4.3826056,11.565169,-0.36969015,3,full_0.5
4.4578223,13.86619,0.8053987,8,full_0.5
3.0402522,12.67964,0.075174786,2,full_0.5
4.2424436,12.189928,1.6952755,7,full_0.5
2.5318787,12.776835,0.8246812,1,full_0.5
3.6444125,11.483864,-0.9063488,6,full_0.5
4.111931,13.644982,0.6565998,8,full_0.5
4.229168,13.695692,0.7191506,1,full_0.5
6.067062,9.837596,0.19795121,4,full_0.5
6.0596185,11.843968,-1.0617658,3,full_0.5
5.113574,12.744416,0.7458726,7,full_0.5
3.284454,12.673899,-0.20126678,2,full_0.5
4.966125,13.020539,-0.30912498,0,full_0.5
8.223391,10.6725235,-0.960655,5,full_0.5
4.7730074,11.874998,-0.66611147,4,full_0.5
8.648751,10.143163,-0.86344427,6,full_0.5
6.521754,13.071013,-0.5724963,3,full_0.5
7.3519053,11.320761,-0.8382284,0,full_0.5
7.790291,10.547369,-0.754993,4,full_0.5
3.942471,13.455817,0.05482139,3,full_0.5
6.7953167,11.545937,-0.046750117,6,full_0.5
3.6678288,12.27344,-0.09693245,1,full_0.5
5.680405,13.826231,-0.5662348,3,full_0.5
5.9449635,12.21469,-0.9381623,3,full_0.5
5.474672,13.168072,0.8697248,0,full_0.5
2.992694,11.853525,-0.057711124,1,full_0.5
7.025824,12.39732,-0.94121915,6,full_0.5
3.3534527,11.491303,-0.62533945,1,full_0.5
4.964984,12.18627,-0.3585114,1,full_0.5
6.0470505,12.726897,-0.98460084,9,full_0.5
6.086118,8.945453,-0.18295439,5,full_0.5
4.5000644,13.133399,0.9210704,6,full_0.5
2.6609573,12.961938,0.6515005,7,full_0.5
3.4550786,12.831675,0.7414581,4,full_0.5
3.4058452,13.415603,0.6887949,8,full_0.5
2.9413726,12.843125,0.7153514,4,full_0.5
8.116193,12.023133,-1.2609272,4,full_0.5
3.3527389,11.385167,-0.75682837,4,full_0.5
5.4124513,11.812645,-0.87260604,2,full_0.5
4.09483,10.75037,-0.30885854,4,full_0.5
3.3579595,13.080755,0.5761803,7,full_0.5
8.716554,10.103759,-0.84100246,4,full_0.5
4.0533366,11.952987,-1.0560527,5,full_0.5
5.0898385,11.257951,-1.0472952,4,full_0.5
4.361631,12.552886,2.5182903,9,full_0.5
3.236905,11.662102,-0.55190027,1,full_0.5
5.903946,11.17535,0.37221983,7,full_0.5
3.747207,12.536955,-0.5206257,2,full_0.5
6.9854436,11.814927,-1.0225759,9,full_0.5
6.087361,10.049635,0.24093767,1,full_0.5
2.404817,12.685824,0.61478126,3,full_0.5
6.8739257,11.491843,-0.0059927627,5,full_0.5
6.568067,13.98287,0.26204884,8,full_0.5
8.222879,9.973231,-0.7031144,1,full_0.5
3.5673404,12.729761,-0.47570816,7,full_0.5
4.050984,12.436466,0.8262096,9,full_0.5
3.6235454,12.430962,-0.0691548,6,full_0.5
5.9270344,10.500025,-0.27206606,1,full_0.5
4.8755646,11.977137,-0.23554222,1,full_0.5
5.2035704,13.374649,0.5631475,8,full_0.5
6.1579466,8.915686,-0.18881306,6,full_0.5
7.7686343,11.944362,-1.6019919,2,full_0.5
2.8198657,12.878643,-0.09509398,1,full_0.5
4.526334,12.981431,-0.24373086,3,full_0.5
7.325495,9.987991,-0.51310486,7,full_0.5
2.3729393,12.029045,0.37281752,8,full_0.5
7.445211,11.127834,-0.9442759,4,full_0.5
5.9565225,13.561545,0.22462651,2,full_0.5
8.147628,11.844876,-1.6720548,2,full_0.5
5.4605675,11.125521,-0.0120584555,3,full_0.5
7.0152245,10.826728,-0.7263597,5,full_0.5
3.118481,11.98977,-0.23677462,4,full_0.5
4.003284,12.837036,-0.76271015,2,full_0.5
4.34119,12.752092,2.4201503,9,full_0.5
2.8145318,13.0279045,0.4859201,1,full_0.5
7.320397,11.590184,-0.86298704,0,full_0.5
6.343044,11.9504595,-0.9057804,7,full_0.5
3.5548935,12.481397,1.089934,9,full_0.5
6.0774035,9.814366,0.17464055,1,full_0.5
4.337847,13.385058,0.7988517,6,full_0.5
3.547645,13.522441,0.3716403,9,full_0.5
8.13621,11.88762,-1.6796622,9,full_0.5
3.3639405,13.006803,0.047144387,0,full_0.5
4.9845843,12.459757,0.6568337,5,full_0.5
4.557884,11.685807,0.15928996,6,full_0.5
6.147582,9.90381,0.107298315,4,full_0.5
5.3628607,13.598695,0.5179762,8,full_0.5
4.712546,13.883628,0.8023134,5,full_0.5
5.285052,13.005343,1.0739144,9,full_0.5
3.2028553,12.912435,-0.07350775,3,full_0.5
8.17231,11.082453,-1.1464275,4,full_0.5
5.8759813,13.563513,-0.49684355,3,full_0.5
4.819799,13.4877825,0.42903063,3,full_0.5
3.9396675,12.8905,-0.9864984,1,full_0.5
2.8707986,12.629024,0.5724788,1,full_0.5
4.620146,13.907261,0.71626294,2,full_0.5
3.1870952,14.051463,0.17490992,3,full_0.5
4.3087354,11.624676,-0.4316864,2,full_0.5
4.588983,11.952648,0.98513687,1,full_0.5
5.469413,11.875204,0.5298298,6,full_0.5
3.6118207,12.180402,-0.6569478,5,full_0.5
5.443899,13.425302,0.81211877,0,full_0.5
3.1192393,11.931361,0.051463213,3,full_0.5
4.8541746,11.949207,-0.16874287,4,full_0.5
3.9453328,10.934015,-0.1296412,0,full_0.5
5.2140007,10.579182,-0.05499017,6,full_0.5
3.1008363,13.825571,0.24131612,6,full_0.5
5.6036973,13.808027,0.14453197,4,full_0.5
7.856327,11.958416,-1.4195199,9,full_0.5
4.487584,12.609919,-0.86054933,2,full_0.5
8.426285,9.928388,-0.72877353,6,full_0.5
3.5933962,13.2869005,0.15019692,9,full_0.5
6.231057,11.045792,0.12068413,9,full_0.5
4.076375,12.21499,0.8008707,9,full_0.5
5.4968696,11.684903,-0.40630907,4,full_0.5
6.5075336,13.949388,0.3108854,0,full_0.5
4.253114,12.7866335,-0.62551594,7,full_0.5
8.149839,11.861668,-1.6615599,3,full_0.5
5.771065,11.608282,-0.57722473,3,full_0.5
2.3093135,13.112738,0.4281775,0,full_0.5
5.2314715,10.630812,-0.11906953,9,full_0.5
2.124291,12.438758,-0.43196747,4,full_0.5
7.3689256,10.857714,-0.8362364,2,full_0.5
5.3835354,10.555555,-0.19216216,4,full_0.5
6.9301543,11.440753,-0.572037,7,full_0.5
5.4838715,11.664647,-1.167907,2,full_0.5
3.2344327,13.282113,-0.40582666,5,full_0.5
4.638366,12.008475,-0.60886955,2,full_0.5
3.4284728,14.030882,-0.026655337,8,full_0.5
2.5587335,12.555917,-0.09384396,4,full_0.5
3.4585686,11.463648,-0.32127458,1,full_0.5
5.1475725,10.189736,0.06564211,6,full_0.5
4.1151667,12.578003,2.2192116,9,full_0.5
4.246583,12.897636,2.308962,9,full_0.5
4.90596,11.179315,-0.30299792,9,full_0.5
3.301531,11.474842,-0.21704584,3,full_0.5
4.3281865,12.690463,0.97408324,5,full_0.5
3.8211732,12.191331,-0.27753437,0,full_0.5
6.650241,12.026356,-1.5873392,2,full_0.5
7.8122416,9.988821,-0.61965233,6,full_0.5
4.7196016,13.375341,0.9571299,0,full_0.5
3.1893952,12.411986,0.5357857,4,full_0.5
4.23795,12.945634,-0.48282456,2,full_0.5
7.8795295,11.8695135,-1.564765,9,full_0.5
7.78855,10.464996,-0.726578,6,full_0.5
6.8717647,11.965831,-1.5963323,3,full_0.5
7.3598056,11.130701,-0.8400244,0,full_0.5
7.1970363,11.228967,-0.96159875,9,full_0.5
6.6580515,13.890509,0.22851066,8,full_0.5
2.8561945,13.140156,0.73425364,0,full_0.5
2.599349,12.73484,0.36902133,0,full_0.5
8.681321,10.101242,-0.8295613,5,full_0.5
3.2423115,13.361354,0.23904094,2,full_0.5
3.5652413,12.624274,1.0721538,6,full_0.5
2.1888459,12.339026,0.5295937,0,full_0.5
3.896615,13.108974,0.29284096,7,full_0.5
6.174133,8.856822,-0.21448682,6,full_0.5
3.1944864,13.329419,0.49647698,6,full_0.5
4.9718843,13.162256,1.417359,9,full_0.5
7.0112076,11.92814,-1.496855,6,full_0.5
5.1556034,12.070187,-0.4447537,1,full_0.5
7.5129232,12.172176,-1.0965123,7,full_0.5
7.091772,11.024136,-0.78860366,6,full_0.5
4.6974626,12.5056,-0.39638287,1,full_0.5
2.7851148,12.732058,0.23726226,0,full_0.5
3.7613192,11.495714,-0.91116977,7,full_0.5
4.380211,13.262595,-1.2810938,5,full_0.5
4.5994773,12.143876,0.20603216,1,full_0.5
3.1329155,12.559113,0.09693173,4,full_0.5
6.360776,13.858899,0.21767601,8,full_0.5
4.5955887,12.9228,2.1800447,9,full_0.5
4.751986,12.957474,-1.214958,7,full_0.5
5.027021,12.33941,-0.109128796,2,full_0.5
6.071318,9.953925,0.17056124,8,full_0.5
5.0059834,11.882222,-0.77850646,3,full_0.5
8.134984,11.875677,-1.684286,2,full_0.5
3.0064576,13.475607,-0.10723366,6,full_0.5
6.019241,11.573009,-1.0128096,8,full_0.5
6.576953,10.770342,-0.5383077,4,full_0.5
4.8210278,13.557173,0.68308717,8,full_0.5
4.7493424,12.143151,0.49084485,2,full_0.5
2.7653294,12.910457,0.35960665,6,full_0.5
4.542372,10.86387,-0.59007335,1,full_0.5
3.9798703,13.626437,-0.45734742,5,full_0.5
2.1133037,12.4073105,0.39438117,0,full_0.5
5.4619026,10.469072,-0.07964688,0,full_0.5
6.013206,10.080158,0.16248459,1,full_0.5
6.0201874,10.706286,-0.4588495,1,full_0.5
4.250642,10.828742,-0.30163503,1,full_0.5
4.7030845,12.143859,-1.18341,2,full_0.5
6.6717763,10.567651,-0.58716065,5,full_0.5
6.127135,8.9183035,-0.22510609,4,full_0.5
2.7319999,12.886082,-0.3188952,2,full_0.5
5.238674,12.468158,0.90648186,7,full_0.5
5.0469394,12.392631,-0.4833325,5,full_0.5
4.948369,11.790204,-1.1546488,0,full_0.5
4.6798525,12.696231,-0.562518,6,full_0.5
5.7099066,10.773387,-0.17609131,7,full_0.5
3.2339137,12.662418,-0.6422264,6,full_0.5
6.975482,11.1503935,-0.89616287,3,full_0.5
6.4460154,11.424697,-0.33905667,2,full_0.5
5.3186345,13.006833,0.808596,7,full_0.5
4.2174554,12.060144,-0.84908754,2,full_0.5
5.563853,12.717109,0.5814053,7,full_0.5
3.6287022,11.814161,-0.19812237,5,full_0.5
5.2872953,12.855328,0.4254848,7,full_0.5
6.8180456,13.575217,0.022093667,8,full_0.5
2.4450216,12.701602,0.81463176,1,full_0.5
6.7699842,11.972161,-1.4874146,3,full_0.5
6.7384214,13.634593,-0.0051891017,8,full_0.5
9.268182,9.779604,-0.8749259,1,full_0.5
5.937829,11.42207,-0.62575567,2,full_0.5
2.5370772,12.685526,-0.5482203,5,full_0.5
2.8219514,12.800124,0.27652612,2,full_0.5
3.1116045,13.789748,0.3175137,6,full_0.5
6.639083,11.123263,-0.6753473,9,full_0.5
6.427281,10.5467615,-0.39353195,1,full_0.5
4.0556555,13.089054,-0.47322693,2,full_0.5
6.379496,10.6187935,-0.5598133,3,full_0.5
4.8518915,13.616089,0.8534085,0,full_0.5
4.451811,12.071664,0.8443442,5,full_0.5
4.089317,12.585974,-1.1320969,1,full_0.5
4.363206,12.45178,-0.68768656,2,full_0.5
7.3621154,12.100852,-1.5482845,2,full_0.5
5.6063304,11.523797,-0.337359,0,full_0.5
8.048903,12.224497,-1.2199455,6,full_0.5
4.146201,12.583263,2.2079115,9,full_0.5
6.096687,11.277037,-0.2909731,6,full_0.5
6.683701,13.311521,-0.03755419,8,full_0.5
4.3870363,12.329048,-0.7726764,1,full_0.5
2.8754117,12.367425,-0.0020388158,5,full_0.5
4.9674973,11.831297,-1.1159128,2,full_0.5
3.729096,13.405418,0.09425209,0,full_0.5
2.6555192,12.77904,0.7891687,0,full_0.5
5.449698,12.171359,-1.4201748,3,full_0.5
6.0276556,12.111733,-0.3469752,9,full_0.5
2.8307905,13.10182,0.8695539,1,full_0.5
6.733465,12.017252,-1.5958114,0,full_0.5
3.9317048,11.023059,-0.36329567,4,full_0.5
6.092203,8.939928,-0.17715995,2,full_0.5
5.3159757,12.764065,0.83960295,3,full_0.5
2.551404,12.586406,0.48853138,8,full_0.5
6.6719747,10.102976,-0.3384013,1,full_0.5
4.8124313,13.898387,0.79388,8,full_0.5
4.5588627,13.07468,0.265369,1,full_0.5
2.6291082,12.961998,0.70309234,0,full_0.5
6.351392,11.289214,-0.28440148,7,full_0.5
4.3212576,12.693209,2.1156747,7,full_0.5
6.0943737,11.883656,-0.8580126,9,full_0.5
4.754919,11.143312,-0.7753385,0,full_0.5
5.074387,11.484528,0.06779888,7,full_0.5
6.579996,10.0476885,-0.28580168,4,full_0.5
6.7195697,12.61895,-0.929898,8,full_0.5
4.270911,12.8399105,2.3294618,9,full_0.5
3.2530603,12.78118,-0.35242698,3,full_0.5
6.479991,10.700269,-0.25807905,4,full_0.5
2.471627,13.037304,0.21005118,0,full_0.5
4.0373173,13.126981,0.8216764,6,full_0.5
8.272131,11.8611555,-1.6069038,4,full_0.5
4.317862,11.692989,-0.70549226,4,full_0.5
5.0140333,12.148108,-0.2483999,3,full_0.5
5.402914,10.50425,-0.05171322,7,full_0.5
3.5898857,13.270538,0.6599663,4,full_0.5
3.2080932,13.520928,0.20375828,6,full_0.5
3.95575,13.263463,0.29476202,1,full_0.5
5.068331,11.616231,-0.33653975,2,full_0.5
6.5488515,12.024488,-0.57307214,8,full_0.5
5.8048625,10.933773,-0.19807296,9,full_0.5
5.326015,11.015425,-0.43973097,5,full_0.5
7.2064233,11.128113,-0.93837804,9,full_0.5
6.707625,10.578198,-0.575955,8,full_0.5
9.203715,9.829716,-0.8605863,5,full_0.5
4.5294585,12.553596,2.2336164,9,full_0.5
8.042722,11.911658,-1.6803516,7,full_0.5
3.2983649,12.750284,-0.3327029,2,full_0.5
7.279527,11.424109,-1.3104475,2,full_0.5
5.1000667,13.835077,0.75799143,8,full_0.5
3.8096654,12.774115,-1.1609007,4,full_0.5
3.3542511,11.380121,-0.66509026,4,full_0.5
2.844561,12.82773,0.63714904,2,full_0.5
7.1109395,11.99894,-1.5852538,2,full_0.5
2.446023,13.060195,0.39421976,0,full_0.5
6.198357,11.668218,-0.08324085,6,full_0.5
3.1320238,12.944163,0.82536066,0,full_0.5
3.2761471,13.924304,0.14317676,8,full_0.5
6.9346848,12.123965,-0.1079145,7,full_0.5
5.0354457,13.439576,0.5750438,9,full_0.5
4.9719596,12.007549,-0.5586784,1,full_0.5
5.2293134,10.631834,-0.14048903,1,full_0.5
6.5115128,12.179258,-0.7876927,4,full_0.5
5.4698186,10.408147,-0.036254093,0,full_0.5
3.3449137,12.390326,0.1292597,3,full_0.5
5.258568,13.216352,0.96674955,8,full_0.5
4.394884,12.693722,2.3938062,9,full_0.5
3.8266597,12.487118,-0.6930146,0,full_0.5
5.0520964,13.174082,1.4422859,9,full_0.5
3.928784,12.85177,-1.0678045,1,full_0.5
5.4621525,12.695326,0.6866056,7,full_0.5
3.4278667,13.870788,0.084981255,0,full_0.5
6.6953444,12.037685,-0.41959518,9,full_0.5
7.050429,11.015235,-0.8285996,9,full_0.5
5.1782756,12.022279,-0.51061344,4,full_0.5
5.50971,11.773675,-0.4411381,3,full_0.5
3.576585,12.552884,-0.19313501,4,full_0.5
8.243986,10.567389,-0.9046902,5,full_0.5
3.681644,12.770339,1.4746071,9,full_0.5
3.1723802,12.807548,0.18864343,4,full_0.5
3.9339075,10.9469385,-0.027910577,6,full_0.5
7.776199,11.967518,-1.5973047,8,full_0.5
5.125345,12.599615,0.05800052,7,full_0.5
8.029603,11.977986,-1.6314137,0,full_0.5
3.0590265,13.784884,0.56147504,6,full_0.5
3.3462253,12.36453,0.77073705,0,full_0.5
6.669642,12.519762,-1.010259,4,full_0.5
2.5404935,11.960845,0.2184321,0,full_0.5
5.072934,13.393879,0.47740033,2,full_0.5
2.5507693,12.58747,0.44399545,7,full_0.5
4.484697,13.853709,0.7113248,4,full_0.5
5.9214425,11.424883,-0.6773021,0,full_0.5
4.4915404,12.245703,-0.06015398,2,full_0.5
3.000071,13.283955,0.7985692,5,full_0.5
6.779613,11.058719,-0.46497566,7,full_0.5
4.7168293,11.2109995,-0.7470922,7,full_0.5
3.0815315,13.957609,0.15216082,7,full_0.5
3.8411133,12.438345,-0.103403054,3,full_0.5
6.238825,10.524948,-0.4984693,1,full_0.5
4.7868657,13.065139,-0.78743,5,full_0.5
4.4652023,12.042957,-0.4551367,4,full_0.5
7.122172,11.035434,-0.95468915,9,full_0.5
6.9859633,13.210837,-0.110353105,8,full_0.5
4.7333713,12.9052105,-0.9890476,5,full_0.5
5.2726493,12.621345,0.27666974,7,full_0.5
