PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,label,bias_level
-7.5296016,34.4031,7.281903,15.617727,4.7188025,-10.37992,3.7856028,0.44224954,2.3232543,-5.794795,2.3463557,2.984771,1.6545477,-0.7078234,-2.0094366,-0.29733136,1.2089573,2.0521288,1.3744897,1.414283,-0.5622771,-0.9983367,2.4086492,-3.5388916,5.8927107,2.6809866,0.38763222,1.7571231,3.1636662,2.742639,-1.7809995,-2.1110506,2.390095,0.17208052,0.25877866,-1.4978632,1.5802844,-3.5492532,0.843148,0.5950778,1.7548821,-0.1346433,0.31904647,1.8467226,-0.3222458,-0.22568746,-0.9394281,-0.9897646,-0.7861396,-0.24493387,6,full_0.99
-13.166514,22.713558,9.582575,13.510844,10.731245,-3.2943869,2.2258828,-9.547209,-3.5533483,-2.9774,-4.689921,-8.868314,0.06520223,-1.1960717,1.0719218,-8.482533,-2.251551,8.746617,4.777183,1.089386,-1.6004719,-5.793139,-3.4711077,4.484012,-6.176701,3.0031502,1.1654565,-3.418594,-3.4790018,-6.189029,-0.05759335,-3.7550561,-1.7860734,-2.7391195,-3.2424705,8.440269,3.5070884,-1.16085,0.14566292,-0.26848197,1.6117067,1.7841523,-2.0064151,6.0568213,4.7400885,-1.3363522,2.0581582,-5.7915382,3.2885141,-4.2061453,6,full_0.99
-9.606287,3.0513544,-8.895151,-6.15772,4.338258,1.5966591,0.35507235,-1.761198,3.694403,-8.80222,-0.25635967,-2.599894,10.5840025,1.2424946,1.0157614,-9.042227,-3.0008814,0.43552074,3.691255,1.5862656,1.6394868,0.20447081,0.6130435,5.550844,4.964974,0.7439021,-5.904145,-2.1921268,-3.805004,0.356018,0.9120803,-1.9800559,-1.2862234,0.83053815,1.6752839,-1.2127835,2.4811618,0.11189341,-2.8476858,-0.036023486,-1.3395213,-1.2838908,-4.0551805,0.7167734,-3.7472677,-0.6026879,1.6973914,-0.19593766,-1.5659301,-1.8680563,1,full_0.99
-22.37139,-7.9771986,-7.8835545,-14.150426,2.0731268,-6.6805844,3.2984693,7.213049,-1.8839656,1.4307601,3.9494195,1.2271394,-2.6399972,-2.845974,1.0724096,-1.5515318,-4.613092,0.92233115,-2.2521372,-3.183913,-1.6701839,-6.0664177,-5.231271,4.543028,2.1352491,-5.5088377,2.6507237,-0.5275691,-0.32663655,4.494149,-3.6145337,-1.6391222,0.19979782,-0.17310257,-4.0987678,1.270283,-0.42121434,9.779074,3.6880138,2.6303263,-1.0237614,-0.6983398,-2.3843257,-1.7713406,2.5200667,1.0965388,-3.1388445,1.459266,-1.7519045,2.5354314,0,full_0.99
-21.212296,8.936406,5.646809,4.513448,9.313975,-8.777908,4.9950333,-2.893458,-3.0883033,3.1036308,-1.0701357,2.9989314,-4.6948256,-3.2207463,2.7723484,-1.3914903,1.044883,0.2679786,-5.9694147,1.2892979,3.2702703,-1.5778719,2.2639725,-7.067687,5.7933965,1.550661,-10.35769,-1.1447829,0.7010762,7.839265,5.827895,-1.672713,6.998628,-0.42976987,8.707615,-2.4336715,-1.3917865,3.2180283,3.1061258,-1.7169305,3.9415438,0.3262583,-0.9106945,-3.0126736,-0.014555714,-2.8893683,-3.319822,2.7547076,3.3721862,4.3968573,6,full_0.99
-2.3305488,-12.831802,23.045979,-1.2820858,9.114166,12.281514,9.927715,0.8634653,1.9753665,-3.3862643,-0.53481215,-4.0569515,1.5780967,-0.73049134,1.747821,-3.1638525,0.67698765,1.9258568,0.3850966,0.6572579,1.841837,-0.31983805,-2.5906723,6.1097865,-0.8800759,-0.5061667,-3.6462054,1.1153735,-2.7811754,-3.0041165,-1.6235541,0.29157215,-0.6450265,-0.10029797,-0.09608542,0.6080641,0.7057967,2.0851603,-8.463144,-0.71170145,-3.7800741,5.6097293,6.681837,-3.8716316,-0.15143088,-4.5839868,1.9191587,5.911499,-6.2254677,4.5706425,7,full_0.99
-7.0328975,2.9707432,7.827229,-7.1478815,-11.284794,-2.3466659,-7.1549964,0.25638112,13.448888,12.558202,-1.7817388,-1.6381824,6.7523828,1.4940394,-1.9088788,-3.6539536,-1.1249896,-2.3770046,0.27658752,-2.0171926,2.3319619,0.49758667,3.7902136,-2.5243132,3.454441,8.771088,-3.003818,-0.7408816,-1.2147627,-1.1783662,-1.488101,0.742001,0.060881242,-7.02142,-3.650991,0.56599945,-2.5300398,0.20250332,-6.2890897,-1.730707,-1.8159492,-1.3311416,0.98881024,3.5105078,2.3038876,1.1652852,-0.39996764,2.571888,0.3015468,0.07903567,2,full_0.99
7.4503517,-2.5474672,16.982496,-5.0986276,-12.949003,-2.0308292,-3.344203,-4.830641,-10.963109,-2.6258137,0.105008654,3.1527705,7.0984273,-3.4673872,1.9485729,-3.1299257,-6.028134,-1.5866436,0.27589095,-0.9851619,3.6454914,1.4061899,1.2039684,-3.9109735,-3.6303723,-0.09352641,-1.5935158,3.384242,1.9251363,0.1074898,-2.4794567,-1.8703922,0.80859303,-1.280906,0.059386745,-2.9840956,4.3557997,-2.0682557,1.49097,-0.14206624,-2.7081664,2.305661,0.10778323,0.0034098788,0.010183933,0.90146023,1.1370214,-0.96616536,1.4407077,4.094469,3,full_0.99
1.1955653,-24.791096,-3.1873786,19.588614,4.2134213,-2.5604076,-10.28178,6.768272,2.4927518,-4.1126003,2.836013,0.20776154,1.561906,-3.2275538,9.539135,-1.6550128,-4.4599304,-4.0159445,1.6807234,-1.3701053,-2.7980874,-6.059682,-1.5940192,-1.9102511,-0.83074725,-3.395237,-1.5090928,-1.1554885,2.7178385,0.65896916,-2.7267172,0.5795902,-2.6655354,2.7282898,3.9326098,3.560387,1.144986,-3.1223223,-1.5060102,-1.7414721,0.48387927,-3.3264968,2.5252924,-2.2659123,3.8916037,1.1823745,0.2968692,-1.1225988,-2.3628297,2.1987276,8,full_0.99
-1.9250135,-25.19029,-3.6513205,21.215532,4.361719,-4.3077464,-13.615241,5.479556,-1.1829078,2.9170706,5.1865973,-0.37315145,-1.2727327,0.55068576,-2.4413912,3.872685,-3.3541646,4.939957,3.7325876,-2.6405385,-4.3948197,-3.5372589,4.34811,3.8390465,-4.0576553,0.78110313,-4.3114285,-2.5744307,-0.4085897,4.317969,0.6260577,-3.6148534,-2.8898406,0.9096302,-0.55397487,-0.2072102,-0.06258885,-3.299482,1.2433321,-0.7545008,-3.2493,-3.793837,1.8483257,0.76401997,-1.8316501,-3.4262033,-2.0302808,-0.4195287,3.3585713,0.4525057,8,full_0.99
5.2073345,-13.147829,24.23141,0.82181275,6.7206354,8.118349,5.7817745,2.354502,2.341921,3.2889416,-1.9398339,-0.4174732,-2.30602,2.6454449,2.4262831,-0.5250009,-1.0747266,0.5840198,5.06031,-0.7452239,-1.6015217,7.644966,-3.9022453,-0.8250966,0.82483387,0.24159242,4.7250643,-4.6185436,5.851983,4.3861256,-0.1894854,-0.64846694,-0.7813664,0.44529817,6.1288443,-0.63415587,0.006651695,2.0311072,5.5012527,2.9242811,4.5446553,-3.4806287,-5.5345416,6.6571965,0.29483405,3.378394,9.998422,-2.0281684,-2.1898088,0.23854828,7,full_0.99
-6.5572796,37.259262,10.275888,17.913073,7.3899913,-9.302769,3.4989727,-2.9639478,1.3621014,-4.7584677,-0.53806823,1.1128129,-0.20789844,-1.0465841,-3.0490987,-1.8332593,1.2176749,1.8395206,0.8677002,-1.1609329,1.9452648,-5.667294,-4.182307,2.8975465,-0.37200755,0.0473539,1.9520929,0.78227895,1.7958335,-1.133049,-1.4182403,-3.107409,2.1800098,-1.077896,-6.9061065,5.531557,0.88854474,3.7204287,1.3164645,-0.6280304,1.4220355,-1.6617285,0.9589046,-1.0836666,1.9397142,-1.423266,-2.295119,-3.2776587,-0.69632506,-0.32490426,6,full_0.99
13.095548,12.015077,17.217152,-1.3109933,-7.9212832,0.49448383,-6.055375,4.830178,7.6731834,-0.43417066,-3.3926601,-0.7103577,-5.253162,2.7293143,-1.9365604,-3.0690453,5.1839294,-2.8572721,2.0048888,0.02665429,-6.220306,-0.50830334,-0.46989217,-0.41805798,4.025422,0.9863913,2.5369892,-4.7103634,-1.1181794,2.4201195,2.5294375,0.69189125,3.2027805,-0.49841124,1.8286664,-0.041429378,-2.5801091,0.23305064,4.203575,-4.984545,1.2405558,-3.8844578,-3.1166687,3.737114,-3.5345914,-3.7395728,7.8328605,6.7539988,2.6293209,-1.575684,2,full_0.99
11.338917,-24.83763,-2.3589075,22.718214,2.3199582,-2.6336286,-9.144015,4.9555645,-3.1964862,-1.8590664,-2.4258676,4.250526,0.014159741,3.5489767,-2.6169531,-2.245066,-2.7427552,0.13364361,-1.7398324,-0.977845,6.2285047,2.10111,0.23531191,-0.99813586,1.7078549,2.0253732,3.6197143,-0.9535907,0.2797522,0.7812136,0.77980655,0.76456064,0.261321,-0.66635025,2.084742,0.4270299,0.57994294,3.3080153,-0.84496087,-1.3721918,0.89293724,-1.4938083,-1.8191893,1.4609609,1.3017644,4.328295,0.42182472,-0.22588086,-1.2010063,-0.31050396,8,full_0.99
-9.74619,3.2643192,-9.575839,-6.1072083,4.2407284,1.5528972,-0.8554724,-3.2786834,3.4307234,-8.045609,-5.0020247,-2.3605182,6.1673183,-6.3964863,-1.3118033,6.4847565,-6.0974956,0.38032946,-2.5319114,-4.9830565,-9.314064,3.103123,2.0273092,-3.9521232,-7.9262314,-1.3188695,-2.2213972,-5.1109395,1.1847688,-2.9609337,-1.7868204,0.2550211,2.516072,4.380554,-2.5284014,-7.0636015,-3.7391868,-1.4585348,1.3166819,1.2233644,-2.3631127,-1.0136989,-4.554842,-1.252792,-2.6706252,-1.026593,4.1351953,1.2081813,-2.590041,-2.1825376,1,full_0.99
0.72577864,-3.6876671,14.942224,-5.2900476,-6.2106476,-0.5199787,-2.1493227,-8.7583685,-2.8993282,-3.0079288,3.1684642,-7.6984725,-1.3868395,-3.77706,-7.8525786,-4.099896,5.923576,0.796978,-3.267813,8.061132,-0.3597997,1.8250214,-2.9779205,6.6864486,3.8348932,-4.2346168,1.6142771,-0.836629,-2.8068998,0.17107776,-7.6552677,1.6352941,-2.4344356,-1.2857571,-4.691041,1.909775,-6.9651814,5.915553,10.263843,-1.7202661,-5.1542745,1.5205878,1.2959712,-1.190371,-1.8709537,-4.2184,10.5524,-8.085674,-4.3728824,-3.6184392,3,full_0.99
-4.5673475,15.577194,-8.270779,-2.0268211,5.2529006,10.185329,-3.6053731,1.6843817,-0.9479201,-9.564712,-5.6673636,-7.1360216,2.4795547,-0.41348398,5.120903,-10.202654,-8.402154,6.895837,2.0160904,5.542886,2.211352,-2.2104764,-0.8262559,-1.3690766,1.4880717,1.1811316,-1.8460996,-0.5525069,-3.817745,1.7675825,-2.1910486,-4.0295787,-6.1085253,-3.9606993,4.0277185,4.5745006,3.5118067,1.6864191,-4.7501407,4.7290564,0.31725192,0.41474774,-5.9746485,8.100277,2.3722756,0.7488159,-0.7942917,-0.47882554,2.8994772,-1.1923512,4,full_0.99
-4.423086,-1.7299156,15.284287,2.0208213,5.77278,-3.6325116,2.9913096,-12.953765,-5.1745706,-1.4123608,-0.50058913,-8.441401,-3.1717463,-3.5682902,2.2580123,-11.362784,0.08025592,3.1908114,0.07504248,-1.5892689,-2.4318738,-4.7275305,-2.53801,7.718053,-1.5249642,1.3780984,-0.31189275,-3.7340796,-7.3499103,-8.095615,-0.97759837,0.5573521,1.2250104,-1.8210926,1.2119921,4.9475217,2.8605843,4.006325,-3.4606743,-0.6797484,-3.1722357,-3.0960352,2.7079456,0.07465337,2.0152094,-2.353945,1.6186767,-4.2502503,-0.84364617,-0.26895094,6,full_0.99
-3.9168873,-4.7961893,11.143855,-6.6322618,-9.366211,1.8624806,-3.4279108,-4.760104,-1.4677745,-4.7863865,7.9501624,0.4990913,4.4819746,1.6087902,-10.089864,-1.5097995,0.018522616,-0.47013667,-1.2651796,6.0492387,2.0522377,-0.33363688,-2.3154473,-0.497356,1.0820223,-0.5664268,0.6561317,0.7705968,-0.5285348,2.443852,-4.654809,-0.4886491,-3.423762,1.2795596,-2.4819267,0.56396735,-7.3423495,2.327292,2.090319,0.29394248,-3.1194665,1.2423146,0.6379236,-5.1153994,0.09885206,-0.1013464,0.6816514,-6.201247,-1.2166855,-2.1579778,3,full_0.99
-1.2887769,-4.373225,13.107884,-6.429062,-7.6802387,1.5894012,-4.5177236,-7.552048,-2.0482671,-5.933862,1.4624152,11.148828,-2.6204865,-3.3770044,-0.36591443,-1.1398041,-1.1360332,-2.2488768,0.21597567,-1.4062327,-2.1726644,-1.3680301,-2.219633,-3.1707532,-1.3633702,-1.9185512,-1.9901477,-0.10244,1.9526227,-2.6494408,-3.9834263,0.7171837,2.9839966,0.7431285,6.3424664,-0.30095264,0.2726619,4.215333,-1.6348795,-0.6472911,1.0210558,-5.1140037,-0.65800995,-3.2005858,-0.6787299,0.6936384,-5.235554,-1.6545275,-3.096892,0.24963927,3,full_0.99
6.19262,10.8137045,-12.16192,-2.5195,2.416925,-2.8437123,6.3434324,2.3988264,4.3194366,-6.9103723,-4.171422,5.696769,0.43754962,4.423249,4.9302773,0.76630056,-1.5097529,4.512304,-0.7691229,3.6532018,4.561704,8.99889,-0.79423195,0.55863655,1.7013161,5.717563,0.57103354,-2.3111055,-0.96292204,-1.5347302,1.8327686,-5.804697,2.8168302,9.281251,1.5266155,0.19155107,-1.4910434,4.4506216,-3.1636305,-0.64610124,-1.6335311,0.84612834,3.365208,1.2438905,2.5287626,-2.0502782,-0.83802116,-3.1005213,0.9521463,0.06717264,1,full_0.99
-13.648093,20.662004,5.20106,8.028618,2.5379245,-5.9556828,1.8136666,-0.036358923,-0.022599403,1.7856231,3.200366,3.6442447,-0.44134933,-2.5907426,0.37773368,3.3774574,-3.6555343,-1.4877412,3.1848176,1.3543031,1.185774,5.0330105,3.7134826,-6.6853757,2.0378902,-6.819169,-0.1425024,4.738846,-3.143049,4.197473,7.4733324,1.6508065,2.2430787,-3.6297503,4.183995,-1.7252518,-1.1713375,4.2583303,-0.59861004,-6.039751,1.2926421,1.0531135,0.55340964,-0.46667248,-0.32935283,0.25908625,-0.38319075,-0.12446135,-2.5759668,3.050567,6,full_0.99
16.73728,-14.259003,24.598026,-3.427996,-0.3090208,4.4811096,3.0683773,3.3042114,1.3601552,3.254467,2.4837766,-4.0091124,-5.4373,-1.7155846,1.3404665,-8.43366,5.219414,1.8642117,3.2500775,1.7406577,-5.9480276,2.2019374,-2.637217,6.2766256,-3.0222428,5.960761,3.8702404,-8.059716,-0.58945537,-2.3253038,0.33920956,-1.6451017,-2.8515096,-1.0227889,2.718792,-7.4400806,-2.3539317,3.924793,4.8416305,-2.652475,-3.8030765,4.8431816,1.5440125,-2.8879466,4.8025384,-1.1258249,-4.905094,-0.55609864,-4.0644593,-2.3876166,7,full_0.99
6.3012514,-5.9107347,-14.089598,8.185294,-11.74783,2.4414911,8.995564,-1.2351131,2.7379313,0.2075148,5.9496045,-0.9589956,-3.0920184,-6.9801836,8.257228,2.3160782,4.5278993,-6.357902,4.345776,-2.6883693,-2.2737496,-7.9848876,2.9181378,9.524397,6.0689,-0.9522986,3.0556593,2.6099758,-4.4125843,2.2353215,4.282045,3.621842,-4.542331,4.1182127,1.9865953,0.6564713,0.51580775,-0.7586722,1.2692736,-0.90860057,-0.8742791,-0.5208898,0.29975244,-0.24742422,3.625837,0.79619014,0.097733475,-0.81197745,0.28380713,2.0827153,9,full_0.99
9.129328,-12.727144,25.468882,-1.9079968,5.774448,7.462052,5.4976234,2.8721912,0.26132005,-0.0009591318,-0.94135356,-1.6212894,-0.49553242,2.2030118,2.4357932,-1.8682396,3.4933765,-1.1580096,4.3921,-1.8668916,-4.7075863,4.256571,-1.2968935,0.9609141,2.549216,2.9417286,-0.335226,-1.8857167,8.183476,5.489814,-1.1065518,4.868536,-0.18623905,-1.862176,6.6612754,-1.6493739,0.05571406,3.8641462,5.5523167,0.90911025,1.6575179,-1.4331679,-2.5816286,9.490869,-1.5553728,9.349894,5.360235,-3.8903718,-6.022201,-0.39196894,7,full_0.99
-16.388626,-5.9058943,-3.0753958,1.7611551,8.154325,1.7300872,0.48878282,0.054047987,-7.304878,6.2944613,-5.004474,-4.707757,-5.6587563,-2.3752713,-2.1262708,-6.260407,2.3846407,2.5669444,-1.7905359,0.14980692,3.3708029,-3.113512,-1.871744,6.639944,-7.4099817,1.9405526,-1.5939842,-4.80081,-5.950244,-10.139976,3.2944217,2.3306134,6.0185328,-3.9021122,4.0657454,5.175011,-0.6331099,5.838648,7.5051637,0.24479026,-4.7623734,1.8876916,3.2533176,4.942112,7.135776,-2.686252,1.8077998,-4.6755147,6.752411,14.732339,0,full_0.99
81.912994,-5.0895143,-9.183858,-8.101998,11.118559,-5.5027785,2.8396683,-1.2762039,-1.2920374,-2.5019708,-0.19995911,2.3326921,-0.36256716,0.22394925,-1.1559623,-0.6240914,0.5210654,2.8754508,-6.1113043,-1.1506667,0.2976819,-6.015445,1.0362065,2.5998337,0.2945664,1.9293439,2.3282588,-4.074998,3.0503678,-1.0344198,-1.7303758,1.0091636,2.3607,-0.842998,3.7043989,-2.2122097,0.41154122,1.828755,-3.0887225,-0.21052416,-0.7381594,-0.85336053,0.32859182,1.5413955,-0.107450224,2.7638574,1.1018264,1.432481,-0.043953493,-4.0208406,5,full_0.99
-16.947313,-6.6779103,5.26908,-9.352567,-3.9893706,-2.170996,-4.0537753,-8.089035,-3.3665528,-2.5775273,3.2780154,7.9739213,3.5897226,4.845872,-0.75535387,-0.91733617,0.49795356,0.49324745,2.5735722,-2.1550035,-2.0305722,0.06775232,2.7572324,1.0439267,-0.28493914,2.7293315,4.344233,-0.3022279,-0.9304592,-3.2789094,-0.3997109,0.6884758,0.0391005,1.7728959,-2.1265564,4.7668133,-3.3766975,-2.6946146,0.5038273,-2.8015091,1.3131053,0.054911602,0.9132531,3.6804142,-0.6535113,4.3694577,-4.164008,3.96625,1.5580188,-1.01167,3,full_0.99
17.138002,-14.097608,28.82109,-1.1994147,6.7096324,5.22674,6.0488367,4.4686995,1.301883,2.827069,-1.0126873,-1.6965132,-5.3450003,-0.86614114,-1.1277356,-5.353478,2.7664332,1.8707983,9.241966,-2.033751,-5.403276,3.8862584,-3.8730526,0.29786503,1.2033008,3.4651597,6.2410507,-5.886301,4.5466375,1.2468002,0.26852745,-3.425639,1.7633895,-1.2452444,7.8479557,-5.91968,0.1018163,3.6885319,7.1613517,0.0101514235,-2.8195329,-1.2556286,0.010008315,-1.996551,0.46389782,-0.12534867,-4.4229474,-2.913475,0.20753896,-0.7144271,7,full_0.99
15.056481,-19.315207,-0.3675833,14.642257,2.0656607,-2.766715,-7.4451714,6.1918483,-0.4670829,0.045845248,-6.224089,3.1111693,-1.5760579,0.07700879,-1.1084133,0.21603833,-4.557626,4.5763583,0.4944344,1.9360081,-4.34321,0.92006004,-2.5823247,-0.39753872,0.6235007,-4.172583,-2.876289,-4.5828047,2.474752,-2.149528,-0.9287776,2.0195863,0.023334818,1.4208649,0.5920075,-2.0870087,-3.322558,-1.9916476,-1.1603392,-0.8684765,-0.7098823,-3.5540063,0.049410384,-0.76385397,0.8495041,1.6452868,0.31637532,-2.2923913,-0.72673863,2.1178753,8,full_0.99
0.61965114,-5.7575703,14.781509,-5.9225454,-9.322825,3.1475935,-3.2034914,-2.8003612,-2.7304068,-3.957994,6.0065603,4.1052747,0.6599016,-0.57522285,2.385807,3.7335527,7.88109,-3.7657592,2.4482217,5.8904133,-0.57426083,-2.349401,-5.095625,-4.5130186,0.21410765,2.6562338,-0.084577285,-0.90053284,0.45327878,-2.4767957,-3.5919595,1.9154222,-3.5012283,-0.7065685,5.513631,1.022876,-2.189345,-0.5464514,-1.4290154,-0.04695708,-4.741239,0.622457,-0.03837771,-4.8548293,-2.436892,1.5489706,-5.7394056,-0.65866345,0.93303245,-3.1332066,3,full_0.99
-17.63556,10.474098,7.118214,7.240898,6.4406343,-4.1725383,3.1230764,-8.117423,-4.0861683,6.1653514,-4.945012,-5.2920995,-4.864842,0.56308335,7.0278363,-4.022341,4.9152055,-2.9446244,0.17990698,3.0751786,-0.27619419,-3.3835955,-5.955777,3.857714,3.0082474,3.6162062,-7.6541324,-1.0577923,-5.3080783,-0.7500348,2.8222914,1.728836,3.8361316,-1.0448848,-0.5728814,0.65532476,2.5228305,0.5010653,0.45183918,4.1605177,-6.2052064,0.20081764,-0.30901122,2.9633546,2.2881334,-3.8921566,3.2371287,-5.1587477,9.599956,1.7649782,6,full_0.99
-24.691605,-7.7270365,-0.92363644,-11.022154,2.2445412,-4.787245,0.44340608,4.5207186,-2.445071,1.3493441,-1.2663041,-0.08122856,-2.3013742,-1.0094143,-2.1370435,-0.63870126,-0.5027501,0.061612606,2.1486,-1.5778385,-1.1620407,-0.12713048,-1.8215946,0.5932751,-2.7723324,0.9535907,0.5807794,0.5606798,-2.14968,-0.8340742,1.8362753,0.72604704,0.85663086,1.4246756,3.293032,4.350251,-1.028118,-1.2198154,2.594288,-1.3148696,-0.13401014,0.12954289,1.7186228,-1.3025744,-3.9988003,2.9192712,-3.6828134,1.5488855,3.4888372,-2.4243157,0,full_0.99
-16.566854,-10.707601,16.981169,3.2983613,12.91793,11.712132,8.705928,5.089427,4.4342313,0.8011787,1.4432876,-1.5648113,2.2753189,7.877422,-0.59360605,-2.1661873,0.34428334,-2.044804,3.483414,-1.4500055,1.8594273,-1.611674,0.801813,2.9006732,-7.1637425,3.403824,0.058102738,2.074069,0.9321848,2.2020636,-1.4944018,-1.2581753,2.0886674,1.3367498,0.7085817,-0.20516567,-1.5366547,6.3848286,0.8612086,-3.2970169,6.00561,5.16405,-0.96978617,3.5630133,1.3565485,-1.9908823,6.6822743,4.150231,1.5676706,-4.768477,7,full_0.99
-6.9094205,3.9648962,-8.6628895,-7.8729005,7.1274014,-4.0716314,2.6041565,4.1651955,6.708849,-13.082917,-0.41642752,-1.4492247,4.464404,-2.3206153,-0.98488265,-3.2453287,-5.3377404,2.3566303,2.9924607,5.5638237,3.0603514,-2.2676735,-0.49215245,4.4065776,2.0675807,-0.55232835,2.1082435,-5.667907,-1.4018472,4.4746113,-4.3790936,-1.3508564,3.315312,-1.7565185,4.7800307,-1.5738442,9.532793,-4.197016,-3.4093647,3.500036,3.5011542,0.7833322,0.8470787,6.591323,5.738594,1.5732635,-1.6464198,3.4721324,-0.17720605,-3.5949543,1,full_0.99
9.533673,-2.732047,18.63994,-6.0725794,-12.861807,-3.01008,-3.925138,-3.9578762,-8.812302,-0.8727716,5.778935,-2.4610972,2.070608,-3.565078,4.732266,1.0991596,-8.315785,1.2394902,1.0139912,-2.607389,1.4926091,0.6327782,-1.151643,2.383208,-5.153431,2.6490326,0.54646415,1.6482556,-0.23405828,1.479343,-0.022957835,-0.67083144,-1.4105716,3.8714857,-0.010928267,0.9275845,0.665042,-3.6738365,2.0366824,0.61598855,1.8621267,0.8622867,1.1872739,-0.4724679,-2.4050379,1.8084656,-3.1169295,-1.316581,-1.3502287,-0.86401063,3,full_0.99
-4.9683642,-11.775971,13.263295,-7.7765384,-8.486907,-1.1231478,-4.6688666,-9.419106,-9.722326,-6.7586117,4.750983,4.869702,2.6497135,-3.677489,-4.3731546,4.216518,5.0503373,7.145592,-2.5086703,2.2061152,0.30420202,-0.6788737,-1.0371877,-3.9869022,-1.9923873,1.4949396,-0.9683391,-0.047813173,-1.3449817,-0.46012565,-1.9509466,0.17010906,-0.06418843,-1.547608,1.7853652,-6.092397,2.807023,-0.34601513,-1.7352023,0.44808248,-2.9220521,2.6600528,2.168704,-0.8991865,-1.2543007,3.2303143,1.4399606,-4.277362,4.058692,3.505923,3,full_0.99
7.7689633,-13.765209,25.538733,-2.198257,4.5647564,9.301483,8.331015,2.6329672,-1.6904479,-1.2414317,-2.615039,1.5275726,-0.3037804,-1.0800928,1.639463,1.122959,0.21358037,-3.9596934,-8.108867,0.63256896,2.11834,-4.2284255,-1.0967821,-2.6295817,0.95047104,-3.8490427,-0.837279,-1.5804944,-2.3820336,-2.6101453,-3.6090264,2.4254618,-1.9341351,-0.13576111,-3.136234,-1.5100882,-0.33239844,-2.8023498,-2.9976022,-6.622953,-3.7747526,-2.7436647,3.4217665,-4.9374747,-1.451601,-2.1528008,-2.1831782,-1.7064449,-2.3158927,1.2363168,7,full_0.99
-23.738312,-7.9039125,-6.7631845,-13.462399,2.6610498,-5.20977,1.5363586,6.400386,-2.2143078,2.7372963,-3.856973,2.9845037,-3.476649,-0.4424441,1.2153708,-0.83476275,-1.1525741,2.4217713,1.1847637,0.2084525,-1.0317376,3.7786117,0.042769313,-0.8407613,1.7874784,6.6377935,-0.38663143,4.7036395,-3.19905,-2.4612877,-4.7755833,0.5215342,-2.9597468,-2.384889,-4.064584,-0.34211668,-2.1669426,-0.6815014,-1.4921758,-0.23809616,4.5787735,-1.9573406,1.2378944,0.79327565,-0.29979658,-1.3007003,-0.375614,-3.675586,-1.8855842,-1.1717396,0,full_0.99
-8.262158,-11.08103,-15.387094,7.4439125,-9.091285,1.8891653,4.1811433,-4.650207,2.4817631,0.16618316,-4.9491463,3.7107816,-4.1096964,-1.3166173,3.5547686,3.9098222,-0.055347655,-3.2516263,2.4343286,-1.5847571,-7.2824516,-7.0492053,-6.3035874,-7.4876084,-3.4696155,-7.2305036,-11.758412,-7.5306435,1.0612603,-0.94157386,-4.1228366,4.243295,2.202527,-4.1101665,-3.1301346,-2.8481128,0.58231604,-1.4258274,2.5523965,1.4609286,2.1324973,3.9027197,0.64183444,0.082062416,-2.5334916,-2.425397,-1.2725582,1.25136,-0.99071795,-0.94812053,9,full_0.99
-7.5971575,1.2465876,-6.351246,-5.640059,4.396539,0.35195822,0.011852598,-0.46194556,8.646934,-11.39176,-0.6634647,5.1490307,4.009968,-7.1106195,5.8642845,-5.4124994,-3.0194957,-0.59665775,2.4137993,3.2832458,-0.8355058,4.2017193,1.1973053,0.40885767,-4.2882156,2.743982,-7.57002,-2.5132413,-1.808243,-2.726446,-4.7974324,-9.847336,-3.048935,-7.5403166,-1.913706,-0.21170053,0.76884615,-1.8409377,-3.0488906,2.0280921,3.6430013,-4.1315885,-0.93185097,4.357376,2.6904247,4.220603,0.66394377,0.20011833,-1.0769467,-1.7524216,1,full_0.99
61.509907,-9.324384,-8.237455,-4.3202953,9.660053,-1.4029853,-1.3728338,-5.998635,11.049989,1.6683091,5.729136,5.3027086,-2.4837964,-2.605196,-4.907619,-7.1160884,-5.2632456,-1.7813569,4.2214584,-0.5878243,-1.9098957,-7.0782857,5.2791533,-0.29513118,-0.6820275,-0.96308213,5.295778,1.1226212,-2.2210188,1.1402571,7.3727784,-0.03922581,-3.0806432,3.638942,-1.5913463,-1.2651945,-2.4575558,-0.066014044,2.056372,3.7381208,1.7096208,-0.13439307,-1.3070233,-2.988318,1.885085,-1.024762,-0.86670625,-1.9343482,-0.68661433,-0.22704734,5,full_0.99
