PACMAP1,PACMAP2,PACMAP3,label,bias_level
1.5540212,-1.1999344,7.6140656,3,full_0.99
2.161113,-1.7033826,7.1919756,3,full_0.99
-3.2376425,6.2831244,-8.729959,1,full_0.99
-4.3838696,17.62409,-0.19585,6,full_0.99
-6.2320414,-9.136427,14.4185,7,full_0.99
8.742414,-6.257149,-12.288955,9,full_0.99
-6.5199685,-8.958388,14.172946,7,full_0.99
-16.571644,9.4533205,2.1736834,0,full_0.99
15.847642,-3.5678966,8.351641,5,full_0.99
0.49934262,-0.60433954,7.987144,3,full_0.99
-6.38675,-9.188988,14.426696,7,full_0.99
2.1008897,-19.25369,-0.32951564,8,full_0.99
2.3352184,-1.805835,7.01729,3,full_0.99
-16.72129,9.249591,2.085653,6,full_0.99
-13.04609,-7.833251,-6.3860807,0,full_0.99
-8.344135,-9.006052,13.585033,7,full_0.99
-4.6504884,5.9120135,-9.69437,1,full_0.99
2.4133677,-2.3158662,6.210609,3,full_0.99
0.91087174,-1.7660264,6.95288,3,full_0.99
-6.3480124,-8.570895,13.967935,7,full_0.99
-13.992892,-9.4720335,-6.228829,0,full_0.99
7.818938,-6.5715528,-12.5837145,9,full_0.99
-4.7359104,6.155032,-9.757707,1,full_0.99
15.584543,-5.0729423,8.721941,5,full_0.99
8.907273,12.296102,-7.977896,4,full_0.99
1.9720054,-18.759995,-0.12809347,8,full_0.99
15.348913,-6.3761296,9.050294,5,full_0.99
-7.544535,-8.364869,13.133823,7,full_0.99
1.7813032,-18.486208,-0.4469298,8,full_0.99
-3.7593977,6.0088086,-9.078895,1,full_0.99
7.5948195,-6.9253507,-12.889673,9,full_0.99
-2.378803,9.415732,-7.654005,6,full_0.99
-5.8576274,5.916026,-9.632367,1,full_0.99
2.357529,-19.078215,-0.030295564,8,full_0.99
3.0190666,-18.995691,0.06888679,8,full_0.99
-3.3323092,6.192588,-8.827436,1,full_0.99
15.703672,-4.396555,8.556255,5,full_0.99
2.5618005,7.0024576,10.016453,2,full_0.99
-7.6556926,5.811159,-9.993973,4,full_0.99
-8.616536,5.1241984,-8.291568,4,full_0.99
-3.5177357,18.36326,1.0864094,6,full_0.99
-4.7880187,4.996021,-11.681745,4,full_0.99
-5.7767787,5.4689717,-9.314921,1,full_0.99
-6.020504,-8.559306,14.055738,7,full_0.99
-17.197683,8.964989,2.1280243,6,full_0.99
15.567162,-5.1679683,8.746496,5,full_0.99
-5.495438,5.9627295,-9.601103,1,full_0.99
-13.810848,-9.492084,-6.3573422,0,full_0.99
0.9520928,-1.400539,8.238761,3,full_0.99
1.7192806,-19.096275,-0.50012225,8,full_0.99
0.9148556,-1.4674218,8.212947,3,full_0.99
9.829012,-5.2691174,-11.821383,9,full_0.99
0.84813267,-1.2790477,8.235957,3,full_0.99
1.8535552,-18.79483,-0.24112807,8,full_0.99
2.1633894,-2.5981846,5.787139,3,full_0.99
-16.605059,9.686614,2.3562324,6,full_0.99
3.045073,9.349674,10.553287,2,full_0.99
-16.77202,9.359355,2.1887014,6,full_0.99
-4.1738887,5.9358673,-9.351776,1,full_0.99
-7.6228237,5.748825,-10.069871,4,full_0.99
1.0111221,-1.2476364,8.194884,3,full_0.99
-8.377962,-9.110517,13.678122,7,full_0.99
16.488552,2.775388,-2.2201333,5,full_0.99
8.288939,-6.428353,-12.794937,9,full_0.99
-5.489686,5.449243,-9.412713,1,full_0.99
-4.2072115,5.6652985,-9.212032,1,full_0.99
7.441447,-7.1279407,-12.3684,9,full_0.99
2.260707,-18.470367,0.2772117,8,full_0.99
2.197098,-18.961866,0.015418106,8,full_0.99
15.190167,-7.135398,9.242652,5,full_0.99
-3.101102,9.069656,-10.170633,4,full_0.99
-3.543945,18.34076,1.0473254,6,full_0.99
9.901504,-5.1978583,-11.727999,9,full_0.99
0.9476265,-1.7746013,6.9196997,3,full_0.99
-5.7433844,5.6199656,-9.379657,1,full_0.99
-7.4201975,-8.377777,13.352153,7,full_0.99
1.9679178,-18.208818,0.2700105,8,full_0.99
2.8091738,8.414538,10.344977,2,full_0.99
-6.970176,-9.178567,14.168261,7,full_0.99
2.839092,8.546389,10.375532,2,full_0.99
-13.118686,-8.907395,-6.6250777,0,full_0.99
-16.538317,9.762574,2.3729231,6,full_0.99
8.196183,-6.2495055,-12.245917,9,full_0.99
8.516249,-6.1252666,-12.237251,9,full_0.99
-13.167745,-9.054523,-6.61999,0,full_0.99
-1.1137621,-2.039985,9.780532,3,full_0.99
-4.818019,5.0124435,-11.637809,4,full_0.99
-8.628436,5.112277,-8.264504,4,full_0.99
-4.5685105,5.891901,-9.186454,1,full_0.99
-2.3296282,9.482522,-7.594649,6,full_0.99
1.9698206,-18.428156,0.011773767,8,full_0.99
-3.5825877,18.307606,0.98713124,6,full_0.99
15.660326,-4.6369543,8.61524,5,full_0.99
-13.159383,-8.063435,-6.13742,0,full_0.99
-6.6213946,5.924558,-9.750872,1,full_0.99
-13.103894,-8.274524,-6.3586545,0,full_0.99
1.0476093,-1.2801849,8.066892,3,full_0.99
2.2888162,5.286324,9.631559,2,full_0.99
-3.5290427,18.350904,1.0661454,6,full_0.99
-12.772251,-7.373579,-6.3780127,0,full_0.99
10.332221,12.195348,-7.94359,4,full_0.99
-16.64544,9.793554,2.4625905,6,full_0.99
1.8715327,5.7871985,9.768868,2,full_0.99
-7.329532,-8.514385,13.787613,7,full_0.99
1.8143843,-18.502253,-0.07885139,8,full_0.99
-6.8371916,8.218229,-9.590767,4,full_0.99
-13.181654,-7.837678,-6.3740025,0,full_0.99
2.2174914,5.30508,9.641118,2,full_0.99
0.98657304,-1.3994474,8.188896,3,full_0.99
2.3983853,-1.9253616,6.800952,3,full_0.99
-16.388,9.545456,2.1174023,6,full_0.99
-3.572174,18.318235,1.00331,6,full_0.99
8.497217,-6.3701324,-12.325548,9,full_0.99
9.398187,12.25758,-7.9649987,4,full_0.99
-13.537765,-8.93973,-5.977865,0,full_0.99
-13.018013,-8.262561,-6.28897,0,full_0.99
10.522452,12.184372,-7.9394965,4,full_0.99
15.572733,-5.141283,8.739568,5,full_0.99
-5.5539145,5.615725,-9.706909,1,full_0.99
1.8001453,-18.89164,-0.44713366,8,full_0.99
7.7559233,-6.4290953,-12.534577,9,full_0.99
2.2029662,5.3717422,9.658971,2,full_0.99
15.624636,-4.8408155,8.665671,5,full_0.99
3.254345,-19.053621,0.24081293,8,full_0.99
-4.7936645,4.9672565,-11.712978,4,full_0.99
-6.8566146,-8.979749,14.084204,7,full_0.99
-3.0844972,9.131529,-10.188926,4,full_0.99
-5.5626464,5.9039283,-9.451628,1,full_0.99
9.0417,-6.1459928,-13.188198,9,full_0.99
15.250904,-6.85646,9.172478,5,full_0.99
-6.515481,5.7195663,-9.28524,1,full_0.99
7.8483562,-6.4817758,-12.492734,9,full_0.99
-3.086685,9.133049,-10.224757,4,full_0.99
-4.43223,17.584457,-0.26449633,6,full_0.99
-1.096057,-2.0540254,9.782989,3,full_0.99
-3.6340282,6.8323708,-8.8141365,1,full_0.99
-6.5865564,7.6307964,-9.588698,1,full_0.99
-16.841227,9.139422,2.0547302,6,full_0.99
8.973501,12.291809,-7.9762707,4,full_0.99
-1.0556479,-2.0372143,9.747607,3,full_0.99
-7.600126,5.819132,-9.970135,4,full_0.99
2.2053547,-2.5643284,5.843465,3,full_0.99
-2.3639636,9.43117,-7.642305,6,full_0.99
-2.8750584,8.616756,-8.2222595,0,full_0.99
-3.5436118,18.340378,1.0471466,6,full_0.99
9.974446,-5.1655273,-11.742789,9,full_0.99
10.516831,12.18508,-7.9390726,4,full_0.99
8.709175,-5.964205,-12.039847,9,full_0.99
2.796008,8.44658,10.354474,2,full_0.99
-7.4697504,-8.780811,13.685083,7,full_0.99
-3.3237193,6.2733297,-8.797011,1,full_0.99
-12.697718,-8.399173,-6.9006085,0,full_0.99
-7.8643203,-9.229214,13.8885,7,full_0.99
1.6014669,-18.766119,-0.38273317,8,full_0.99
7.6566825,-6.80899,-12.592071,9,full_0.99
-13.02091,-7.632889,-6.2601557,0,full_0.99
-4.2263646,17.757442,0.036120817,6,full_0.99
15.256789,-6.914032,9.186252,5,full_0.99
15.181775,-7.143733,9.245172,5,full_0.99
2.1893568,-2.5855834,5.815579,3,full_0.99
-3.6017845,7.198075,-8.936108,1,full_0.99
8.285554,-6.504396,-12.73012,9,full_0.99
8.708277,-6.3080063,-12.870258,9,full_0.99
-16.79135,9.672799,2.4532468,6,full_0.99
-3.9345255,7.380049,-11.621209,4,full_0.99
-2.3689866,9.424068,-7.6354074,6,full_0.99
15.384494,-6.1926255,9.003739,5,full_0.99
-7.4534492,6.06944,-9.651135,4,full_0.99
-5.02845,6.461678,-9.8696995,1,full_0.99
2.1733003,-18.735714,0.10626547,8,full_0.99
1.7694242,5.6696143,9.764431,2,full_0.99
-13.236858,-8.046681,-6.193175,0,full_0.99
3.08477,-19.050467,0.22766116,8,full_0.99
-13.688189,-9.279158,-6.1792507,0,full_0.99
7.9205475,-6.799615,-12.629944,9,full_0.99
0.6544005,-0.7184185,7.956104,3,full_0.99
-3.3242471,7.6689935,-8.790446,4,full_0.99
2.078864,-18.54461,0.1500813,8,full_0.99
1.9361811,-18.80594,-0.16677523,8,full_0.99
-3.593524,18.29763,0.9724715,6,full_0.99
-4.891591,5.0159855,-11.620906,4,full_0.99
-16.298656,9.621774,2.12341,6,full_0.99
2.612311,-1.9147472,6.8516603,3,full_0.99
2.7777362,8.362878,10.335456,2,full_0.99
-8.414494,-9.091253,13.623497,7,full_0.99
3.074837,9.448278,10.575658,2,full_0.99
8.939606,12.293505,-7.978011,4,full_0.99
2.1549804,-18.420073,0.004288928,8,full_0.99
8.920495,-6.166528,-12.616366,9,full_0.99
2.0006394,-18.62347,-0.026347075,8,full_0.99
1.7818911,5.582258,9.741484,2,full_0.99
9.981616,-5.152421,-11.6994915,9,full_0.99
7.540618,-6.457075,-12.616404,9,full_0.99
-5.5959964,6.0415764,-9.321482,1,full_0.99
15.893004,-3.3108816,8.287766,5,full_0.99
9.606248,-5.46162,-11.960834,9,full_0.99
7.4738746,-6.8224688,-12.626179,9,full_0.99
-4.817223,5.0082316,-11.613461,4,full_0.99
-13.114457,-8.204131,-6.7331066,0,full_0.99
8.065822,-6.493163,-12.823089,9,full_0.99
2.4203453,-2.4072082,6.0927954,3,full_0.99
-13.029239,-7.995344,-6.2634706,0,full_0.99
1.7567244,-18.434927,-0.08599431,8,full_0.99
-3.3408763,6.1648383,-8.860019,1,full_0.99
-16.533602,9.731898,2.3612788,6,full_0.99
-13.379552,-8.443087,-6.38266,0,full_0.99
7.9901786,-6.5146556,-12.539775,9,full_0.99
-4.155052,17.81933,0.13975623,6,full_0.99
-1.0634798,-2.045549,9.750826,3,full_0.99
8.958833,12.292481,-7.976595,4,full_0.99
8.87507,-5.9476986,-11.876076,9,full_0.99
7.4261665,-6.2074623,-12.439237,9,full_0.99
-0.71625465,-1.9184562,9.476649,3,full_0.99
1.6356032,-19.362276,-0.69721824,8,full_0.99
1.9493177,-18.172941,0.21190552,8,full_0.99
2.164601,-2.509229,5.911204,3,full_0.99
9.023343,12.288363,-7.9752135,4,full_0.99
2.2999277,6.7273955,9.97242,2,full_0.99
8.861232,12.298311,-7.979132,4,full_0.99
1.9536904,-18.48474,0.16673005,8,full_0.99
-4.7706904,5.8610764,-9.499498,1,full_0.99
2.4889235,-1.9780297,6.740232,3,full_0.99
15.582319,-5.0844083,8.725526,5,full_0.99
-6.9140596,7.863379,-9.601936,4,full_0.99
2.4568841,6.830332,9.983058,2,full_0.99
-3.4592957,18.413343,1.1750095,6,full_0.99
-7.4923058,-8.2768955,12.995303,7,full_0.99
-3.6023943,18.291431,0.9582274,6,full_0.99
2.0204184,-18.65822,-0.14353909,8,full_0.99
1.8680959,-18.447798,-0.114165284,8,full_0.99
-6.6780457,8.365414,-9.592211,4,full_0.99
8.98366,-6.170743,-12.954704,9,full_0.99
-6.836212,8.302628,-9.603117,4,full_0.99
2.6257036,-19.218452,0.011075707,8,full_0.99
15.237103,-6.949564,9.195705,5,full_0.99
15.150718,-7.2862697,9.281349,5,full_0.99
15.897272,-3.282908,8.281376,5,full_0.99
3.3243897,10.365791,10.777524,2,full_0.99
3.0693026,9.416828,10.568493,2,full_0.99
-5.3514,5.4358125,-9.449409,1,full_0.99
-5.9006157,5.430086,-9.364003,1,full_0.99
8.692941,-6.2879663,-12.8538065,9,full_0.99
1.9511251,-18.268633,0.25410584,8,full_0.99
-17.232061,8.660433,1.8866763,6,full_0.99
-3.8745017,7.4667163,-11.476576,4,full_0.99
-5.0586586,5.561148,-9.259182,1,full_0.99
2.1191394,6.321776,9.892312,2,full_0.99
-14.129899,-9.065205,-6.197277,0,full_0.99
-13.102959,-8.6329775,-6.212581,0,full_0.99
8.998556,12.290027,-7.976018,4,full_0.99
2.1284995,6.238698,9.869561,2,full_0.99
-7.400957,5.797787,-9.972989,4,full_0.99
-6.0915327,-8.319588,13.82547,7,full_0.99
9.932571,-5.215803,-11.813169,9,full_0.99
-3.2341664,6.3823776,-8.742112,1,full_0.99
2.7795265,6.562904,9.887053,2,full_0.99
3.0336375,9.291281,10.540781,2,full_0.99
3.2970808,10.264568,10.755519,2,full_0.99
15.375378,-6.2327952,9.014644,5,full_0.99
-4.836609,5.0406566,-11.552712,4,full_0.99
2.4600701,-2.297009,6.2427707,3,full_0.99
-13.381479,-8.589772,-5.954479,0,full_0.99
-12.639429,-7.8931503,-6.7953773,0,full_0.99
-5.695663,5.3655305,-9.285716,1,full_0.99
16.48876,2.775423,-2.219844,5,full_0.99
-8.202972,-9.089803,13.67951,7,full_0.99
-7.9231954,-8.655413,13.366205,7,full_0.99
2.517647,6.875645,9.988563,2,full_0.99
-5.828722,5.528541,-9.140636,1,full_0.99
1.8370976,5.7259207,9.769865,2,full_0.99
7.9833484,-6.40212,-12.617125,9,full_0.99
7.453998,-6.9386663,-12.647393,9,full_0.99
3.2694013,10.162205,10.732599,2,full_0.99
15.510793,-5.4775763,8.823969,5,full_0.99
1.1755773,-1.531321,8.195318,3,full_0.99
2.1556253,5.6286354,9.721407,2,full_0.99
-7.517686,5.777964,-10.0801525,4,full_0.99
-16.737432,9.337055,2.1471713,6,full_0.99
10.042805,-5.1225066,-11.706853,9,full_0.99
-13.569582,-8.660287,-5.846779,0,full_0.99
10.610162,12.178794,-7.9370856,4,full_0.99
-2.373096,9.40757,-7.6348653,6,full_0.99
-3.9245563,7.407665,-11.664421,4,full_0.99
8.520831,-6.301699,-12.561639,9,full_0.99
2.135299,-18.570292,-0.22182904,8,full_0.99
-12.759541,-7.5134254,-6.359499,0,full_0.99
9.944821,-5.191871,-11.713236,9,full_0.99
9.366718,12.259476,-7.9662123,4,full_0.99
-7.400148,-8.489672,13.111556,7,full_0.99
1.7012111,5.4809465,9.727342,2,full_0.99
2.780004,8.380804,10.339664,2,full_0.99
2.1310265,-1.740171,7.0970764,3,full_0.99
0.3733091,-0.6134427,8.063049,3,full_0.99
0.33537707,-0.47784987,8.066234,3,full_0.99
-3.904619,7.420774,-11.637454,4,full_0.99
-3.246058,6.2489986,-8.689976,1,full_0.99
-13.144431,-7.653765,-6.2962866,0,full_0.99
7.401992,-6.679571,-12.5085745,9,full_0.99
-12.908566,-7.3720727,-6.289171,0,full_0.99
-3.0328608,6.3014436,-8.690458,1,full_0.99
-12.372423,-7.8103757,-6.933313,0,full_0.99
-3.6015055,18.291977,0.95957524,6,full_0.99
-6.0123887,5.7910714,-9.587546,1,full_0.99
8.097406,-6.45279,-13.279498,9,full_0.99
10.056914,-5.104889,-11.719823,9,full_0.99
0.45044187,-0.67323214,8.048009,3,full_0.99
-16.135338,9.571539,1.9905272,6,full_0.99
-16.669006,9.749251,2.4425328,6,full_0.99
15.077876,-7.551886,9.350073,5,full_0.99
-1.0243255,-2.0285497,9.717345,3,full_0.99
2.0019712,-18.169174,0.6106586,8,full_0.99
15.097419,-7.4833455,9.332063,5,full_0.99
-8.415963,-8.904262,13.422107,7,full_0.99
-13.244322,-8.219568,-6.39167,0,full_0.99
-2.3605728,9.430575,-7.639205,6,full_0.99
-13.742838,-9.363413,-6.1531053,0,full_0.99
0.9505093,-1.7256024,7.0384417,3,full_0.99
0.48010528,-0.63336515,7.9938107,3,full_0.99
16.488697,2.7747629,-2.219557,5,full_0.99
7.679183,-6.8025327,-12.691687,9,full_0.99
15.348944,-6.358877,9.046259,5,full_0.99
3.393831,-19.105652,0.2441803,8,full_0.99
7.502841,-6.7134,-12.751133,9,full_0.99
2.0634978,-18.309698,0.395701,8,full_0.99
-4.4489794,17.572828,-0.27879107,6,full_0.99
-13.491292,-8.283268,-5.8595643,0,full_0.99
-16.686596,9.388467,2.1619396,6,full_0.99
9.180569,-5.872559,-12.436018,9,full_0.99
15.875447,-3.4101207,8.312819,5,full_0.99
-5.876838,5.704609,-9.799488,1,full_0.99
-13.846127,-8.672291,-6.581301,0,full_0.99
-6.7745366,8.233766,-9.5864725,4,full_0.99
7.5805264,-6.802976,-12.436561,9,full_0.99
8.29526,-6.2979198,-12.321009,9,full_0.99
7.932788,-6.5026345,-13.000328,9,full_0.99
-16.40105,9.608678,2.165207,6,full_0.99
2.1769853,5.828956,9.769833,2,full_0.99
-5.03307,5.522898,-9.129952,1,full_0.99
7.3830657,-6.7971888,-12.652887,9,full_0.99
0.81541705,-1.7174015,7.010376,3,full_0.99
-8.230738,-9.065392,13.649544,7,full_0.99
-7.7536564,5.7204823,-10.123308,4,full_0.99
-7.548182,-8.381003,13.15485,7,full_0.99
-13.198561,-9.203834,-6.7394214,0,full_0.99
-12.710479,-7.4573684,-6.4112167,0,full_0.99
3.1556933,-18.920324,0.21868613,8,full_0.99
-6.058819,-8.921173,14.351457,7,full_0.99
-4.4148464,17.599699,-0.23687963,6,full_0.99
-4.156855,6.0660944,-9.114578,1,full_0.99
-8.199289,-9.007721,13.647974,7,full_0.99
-16.887178,8.843512,1.7944266,6,full_0.99
-5.4460196,6.6771793,-9.612371,1,full_0.99
-3.561228,6.2624445,-8.858471,1,full_0.99
-3.4298544,6.5393944,-8.772496,1,full_0.99
-8.58356,5.135879,-8.30681,4,full_0.99
1.7194859,-19.421238,-0.648106,8,full_0.99
-3.3566308,6.426358,-8.708323,1,full_0.99
-7.3072653,-8.4037075,13.221109,7,full_0.99
-17.513182,8.389393,1.8295108,6,full_0.99
-7.4973946,-9.0619545,13.858516,7,full_0.99
2.667564,8.035996,10.26429,2,full_0.99
-7.460815,5.8382063,-9.987204,4,full_0.99
-6.7623286,8.369158,-9.583003,4,full_0.99
1.8472695,5.8039303,9.791479,2,full_0.99
1.7980082,5.847501,9.803252,2,full_0.99
-5.9319787,5.2277155,-9.236386,1,full_0.99
-17.127945,9.08065,2.1982589,6,full_0.99
-6.82181,8.382338,-9.603808,4,full_0.99
1.86746,-18.164082,0.3647938,8,full_0.99
-13.039335,-8.814088,-6.69907,0,full_0.99
-3.2547898,6.2197585,-8.7720585,1,full_0.99
2.682251,-18.99569,0.23983042,8,full_0.99
2.615024,-18.47807,0.67175156,8,full_0.99
-5.549608,5.5568566,-9.692833,1,full_0.99
-3.3948748,6.275724,-8.869519,1,full_0.99
-7.195254,-8.573098,13.365217,7,full_0.99
3.2589285,10.125129,10.7245455,2,full_0.99
7.969487,-6.5975704,-12.715792,9,full_0.99
-7.4593854,-8.554334,13.336161,7,full_0.99
2.5408988,7.4163294,10.122225,2,full_0.99
8.978017,12.290967,-7.976405,4,full_0.99
7.9090886,-6.946559,-12.13651,9,full_0.99
-6.1742115,-8.605643,14.083401,7,full_0.99
-2.354549,9.450432,-7.6329393,6,full_0.99
2.1926506,-2.5661163,5.8332253,3,full_0.99
15.870146,-3.4418948,8.320095,5,full_0.99
-3.8518336,6.463552,-8.7793045,1,full_0.99
8.953492,12.2932825,-7.97708,4,full_0.99
2.0503078,-18.528522,0.14961289,8,full_0.99
9.097137,-5.7920656,-11.930951,9,full_0.99
-8.155788,-8.757127,13.358991,7,full_0.99
8.925671,-6.266311,-12.538108,9,full_0.99
8.718868,-6.2302523,-13.25229,9,full_0.99
9.072271,-5.949445,-12.366717,9,full_0.99
-16.871515,9.195371,2.1272738,6,full_0.99
-7.2289286,6.024201,-9.767533,4,full_0.99
-12.569091,-7.979271,-6.790779,0,full_0.99
-4.1434937,17.8296,0.15787864,6,full_0.99
15.039291,-7.71013,9.390371,5,full_0.99
3.3304386,10.3927,10.783537,2,full_0.99
3.3065572,10.304315,10.76371,2,full_0.99
2.3151379,-18.42784,0.4413945,8,full_0.99
-7.3552165,-8.52832,13.366924,7,full_0.99
9.551941,12.247308,-7.961637,4,full_0.99
-12.932959,-7.470347,-6.163426,0,full_0.99
15.875521,-3.4082944,8.312142,5,full_0.99
-4.8061867,4.9947705,-11.602878,4,full_0.99
-3.573511,18.315985,1.0055718,6,full_0.99
7.692407,-6.762583,-12.720127,9,full_0.99
-17.208206,8.808936,1.9688652,6,full_0.99
2.4267795,-1.8452653,6.9411488,3,full_0.99
15.194357,-7.094008,9.232541,5,full_0.99
-6.9431996,8.08981,-9.623467,4,full_0.99
-8.480194,5.174477,-8.364716,4,full_0.99
-13.616241,-8.793554,-5.9789457,0,full_0.99
-7.0018783,5.7011456,-9.908507,4,full_0.99
-6.1895294,-8.380273,13.772815,7,full_0.99
-5.463144,4.940348,-8.835853,1,full_0.99
2.5833068,-18.880968,0.12078293,8,full_0.99
8.440853,-6.5601163,-13.060447,9,full_0.99
15.114749,-7.418405,9.315171,5,full_0.99
10.41665,12.192023,-7.941174,4,full_0.99
8.083621,-6.5958033,-12.577665,9,full_0.99
-13.614377,-9.330292,-6.0703726,0,full_0.99
-4.7438483,5.997654,-9.802618,1,full_0.99
-6.739711,-8.840122,13.986615,7,full_0.99
-5.082334,5.661691,-10.242545,1,full_0.99
-8.178925,-8.804141,13.460964,7,full_0.99
-16.687973,9.303561,2.1184106,6,full_0.99
-7.309901,-8.184083,12.983532,7,full_0.99
15.130036,-7.3574705,9.300029,5,full_0.99
3.3596437,-19.08359,0.26403984,8,full_0.99
9.6325,12.241473,-7.959397,4,full_0.99
1.0089115,-0.7354998,7.755267,3,full_0.99
1.4904344,-18.690569,-0.2771928,8,full_0.99
3.2774565,10.193878,10.739145,2,full_0.99
-7.5177174,-8.465783,13.250273,7,full_0.99
-5.2785373,5.693041,-10.052835,1,full_0.99
-3.6707468,18.233606,0.8590496,6,full_0.99
2.3730376,-19.486662,-0.24423906,8,full_0.99
-4.4092984,6.3167944,-9.113584,1,full_0.99
-3.3169684,8.330657,-9.0180235,4,full_0.99
1.3069156,-1.5466895,8.328149,3,full_0.99
-8.279229,-9.29888,13.820318,7,full_0.99
1.8039238,5.9010477,9.817308,2,full_0.99
-12.538931,-7.836649,-6.7979383,0,full_0.99
15.822808,-3.7067654,8.386121,5,full_0.99
-6.8246393,8.292396,-9.603518,4,full_0.99
-3.56901,18.319572,1.0084213,6,full_0.99
1.5281601,-1.2547193,7.8026237,3,full_0.99
-14.175146,-9.151384,-6.385393,0,full_0.99
-3.9031754,7.395585,-11.613486,4,full_0.99
1.1657875,-1.3104182,8.278973,3,full_0.99
-17.367872,8.59066,1.9086133,6,full_0.99
-5.9191713,5.760562,-9.443479,1,full_0.99
2.4577885,-1.8662269,6.9008765,3,full_0.99
2.5679817,-1.9209507,6.820898,3,full_0.99
-14.288678,-9.283676,-6.488316,0,full_0.99
-3.7176585,5.8175592,-9.004747,1,full_0.99
-17.328411,8.566547,1.8694829,6,full_0.99
-4.802768,5.786031,-9.813139,1,full_0.99
-4.231608,6.2028346,-9.807707,1,full_0.99
10.039722,-5.1132283,-11.709248,9,full_0.99
15.118773,-7.405516,9.312377,5,full_0.99
-17.24797,8.93318,2.1390219,6,full_0.99
-7.8756824,-8.705291,13.41045,7,full_0.99
9.3804655,12.258236,-7.965309,4,full_0.99
2.0167866,-18.210543,0.33575818,8,full_0.99
-7.4593625,6.0209346,-9.666556,4,full_0.99
-3.9065375,7.3905225,-11.498543,4,full_0.99
9.310324,12.258509,-7.966708,4,full_0.99
1.8093191,5.6087575,9.748285,2,full_0.99
9.514409,12.249673,-7.9620895,4,full_0.99
-7.1045427,-8.2159,13.176384,7,full_0.99
8.946791,12.292864,-7.977077,4,full_0.99
16.48902,2.7753272,-2.218841,5,full_0.99
-3.1075373,9.059039,-10.167903,4,full_0.99
8.510305,-6.3756657,-12.3637085,9,full_0.99
-5.5669055,5.3165464,-9.277317,1,full_0.99
-7.1972256,-8.658499,13.544961,7,full_0.99
3.3167827,10.338318,10.771693,2,full_0.99
9.214536,-5.8701825,-12.283417,9,full_0.99
-5.655863,5.344701,-9.236673,1,full_0.99
2.524493,-1.8725917,6.890055,3,full_0.99
15.876742,-3.4014475,8.310352,5,full_0.99
2.323403,-18.575085,0.3113376,8,full_0.99
-3.2276428,6.054123,-8.738924,1,full_0.99
-7.5624156,-8.484402,13.174135,7,full_0.99
7.500238,-6.865769,-12.379999,9,full_0.99
-16.87065,9.387391,2.2712474,6,full_0.99
-5.691163,5.346437,-9.2076,1,full_0.99
-5.8595715,5.7335777,-9.435163,1,full_0.99
3.007523,-18.807419,0.4287288,8,full_0.99
-4.238893,17.746231,0.015135913,6,full_0.99
2.224999,5.5587296,9.69996,2,full_0.99
-5.3219323,5.283244,-9.276807,1,full_0.99
2.1580787,-2.5737243,5.8190618,3,full_0.99
-8.336839,-8.702617,13.248119,7,full_0.99
1.8181999,-18.304506,0.11110248,8,full_0.99
9.444802,12.254,-7.964232,4,full_0.99
1.8236468,5.6695175,9.752361,2,full_0.99
2.3083138,6.373369,9.887697,2,full_0.99
-1.0876839,-2.055434,9.770739,3,full_0.99
15.220684,-7.037179,9.217835,5,full_0.99
-3.154153,9.125423,-10.192421,4,full_0.99
3.330147,10.390474,10.782658,2,full_0.99
7.7535276,-6.706645,-12.687214,9,full_0.99
-3.6915936,7.299439,-8.955499,1,full_0.99
-12.607813,-7.969782,-6.884678,0,full_0.99
-6.2766666,-8.763951,14.059088,7,full_0.99
10.080526,-5.086031,-11.685227,9,full_0.99
-6.0425215,5.3810906,-9.596549,1,full_0.99
-16.843998,9.30972,2.1750808,6,full_0.99
7.6325693,-6.8724823,-12.674798,9,full_0.99
8.356845,-6.3179846,-13.0879345,9,full_0.99
-13.313424,-8.357658,-6.1163177,0,full_0.99
15.559275,-5.2203856,8.759369,5,full_0.99
-2.3705785,9.41885,-7.644279,6,full_0.99
10.483067,12.187407,-7.939951,4,full_0.99
2.2417352,-19.192379,-0.46191671,8,full_0.99
15.128259,-7.379809,9.305183,5,full_0.99
7.378238,-6.383711,-12.552439,9,full_0.99
0.28791574,-0.38211632,8.107974,3,full_0.99
-3.1110044,9.131478,-10.202386,4,full_0.99
0.86951816,-1.3053733,7.960534,3,full_0.99
2.2838583,-1.771565,7.0659738,3,full_0.99
-4.4043536,5.5573363,-9.019598,1,full_0.99
-5.828143,5.49779,-9.390258,1,full_0.99
3.3134942,10.3270035,10.768571,2,full_0.99
0.8906101,-0.9926331,7.845807,3,full_0.99
2.075372,5.5129986,9.699359,2,full_0.99
-4.3788643,6.127212,-8.939371,1,full_0.99
-17.475426,8.521186,1.9090652,6,full_0.99
15.866457,-3.4630716,8.326598,5,full_0.99
-14.077815,-8.788284,-6.108383,0,full_0.99
2.1186237,-2.5416822,5.8691945,3,full_0.99
-7.2817006,5.977104,-9.842197,4,full_0.99
-6.500723,7.674999,-9.5703535,0,full_0.99
-4.2878504,17.706615,-0.05400761,6,full_0.99
-16.432615,9.543518,2.133777,6,full_0.99
-3.1367886,9.02476,-10.221887,4,full_0.99
8.777461,-6.305296,-12.94145,9,full_0.99
2.9959602,9.150696,10.509955,2,full_0.99
-16.384493,9.47391,2.0459025,6,full_0.99
